"","id","Q1","RQ1","Q2a1","Q2a2","MQ2A2_61","RQ2A2","Q2B","Q2A2_14","MQ2A2_1461","RQ2A2_14","Q3","Q3B1","Q3B2","Q3B3","Q4A01","Q4A02","Q4A03","Q4A04","Q4A05","Q4A06","Q4A07","Q4A08","Q4A09","Q4A10","Q4A11","Q4A12","Q4A13","Q4A14","Q4A15","Q4A16","Q4A17","Q5A01","Q5A02","Q5A03","Q5A04","Q5A05","Q5A06","Q5A07","Q5A08","Q5A09","Q5A10","Q5A11","Q5A12","Q5A13","Q5A14","Q5A15","Q5A16","Q5A17","KWON1","KWON2","KWON3","KWON4","KWON5","KWON6","KWON7","KWON8","총액1인TOT","총액1인MIS","C총액1인TOT","DAY평균T","DAY평균","RDAY평균","Q7","Q8","Q9","D_MON","D_BUN","D_NAT","D_SEX","D_AGE","D_MOK","D_ENT","D_PLA","D_Q1","D_TYP"
"7843",28399,2,"2회",300,301,NA,"91일 이상","포함된 일정이다",287,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상",NA,"전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,"대구",NA,"부산",NA,NA,NA,NA,"서울",NA,NA,NA,NA,"경상도",NA,NA,5827.745,5827.745,"5000$ 초과- 10000$ 이하",19.3612790697674,NA,NA,"⑤ 매우 만족","③ 보통","⑤ 매우 그렇다","12월","4분기","인도","여성","15-20세","교육","자가격리포함","인천공항T1","2회",NA
"7844",28401,1,"1회",150,151,NA,"91일 이상","포함된 일정이다",137,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,"대전",NA,NA,NA,NA,NA,"대구",NA,"부산","광주",NA,NA,"제주","서울",NA,"인천",NA,"충청도","경상도","전라도","제주",3962.35,3962.35,"3000$ 초과- 5000$ 이하",26.2407284768212,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","프랑스","남성","21-30세","교육","자가격리포함","인천공항T1","1회",NA
"7845",28402,1,"1회",140,141,NA,"91일 이상","포함된 일정이다",127,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,"인천",NA,NA,"경상도",NA,"제주",9056.8,9056.8,"5000$ 초과- 10000$ 이하",64.2326241134752,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","남성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"7846",28405,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,"인천","강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,"인천","강원도",NA,NA,NA,NA,6000,6000,"5000$ 초과- 10000$ 이하",49.5867768595041,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","미국","여성","21-30세","교육","자가격리포함","인천공항T1","1회","    단   체    여   행"
"7847",28409,1,"1회",21,22,22,"11~30일","포함되지 않은 일정이다",22,22,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,"고궁/역사 유적지 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,4528.4,4528.4,"3000$ 초과- 5000$ 이하",205.836363636364,205.836363636364,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","남성","21-30세","사업또는전문활동","자가격리미포함","인천공항T1","1회",NA
"7848",28410,1,"1회",8,9,9,"8~10일","포함되지 않은 일정이다",9,9,"8~10일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,"충남",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,5188.95,5188.95,"5000$ 초과- 10000$ 이하",576.55,576.55,"500$ 초과","④ 대체로 만족","③ 보통","④ 대체로 그렇다","12월","4분기","영국","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","1회",NA
"7849",28411,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람","K-POP/한류스타 관련 공연장 방문",NA,NA,"지역 축제 참여",NA,"뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,"인천",NA,NA,"경상도",NA,"제주",6000,6000,"5000$ 초과- 10000$ 이하",49.5867768595041,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","미국","여성","21-30세","교육","자가격리포함","인천공항T1","1회",NA
"7850",28417,2,"2회",14,15,15,"11~30일","포함되지 않은 일정이다",15,15,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,NA,"서울",NA,NA,NA,NA,"경상도",NA,NA,7471.86,7471.86,"5000$ 초과- 10000$ 이하",498.124,498.124,"300$ 초과 ~ 500$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","독일","남성","21-30세","사업또는전문활동","자가격리미포함","인천공항T1","2회",NA
"7851",28418,9,"4회 이상",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,6792.6,6792.6,"5000$ 초과- 10000$ 이하",56.1371900826446,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"7852",28419,1,"1회",150,151,NA,"91일 이상","포함된 일정이다",137,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,"연극, 뮤지컬, 발레 등 공연 관람 및 지역 축제 참여",NA,"유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,"인천","강원","대전",NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,"전남","제주","서울",NA,"인천","강원도","충청도","경상도","전라도","제주",4528.4,4528.4,"3000$ 초과- 5000$ 이하",29.9894039735099,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","12월","4분기","독일","여성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"7853",28423,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,"지역 축제 참여","유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,"전남","제주","서울",NA,NA,NA,"충청도","경상도","전라도","제주",6792.6,6792.6,"5000$ 초과- 10000$ 이하",56.1371900826446,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"7854",28425,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,"강원",NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,NA,"강원도",NA,"경상도",NA,"제주",5660.5,5660.5,"5000$ 초과- 10000$ 이하",46.7809917355372,NA,NA,"⑤ 매우 만족","③ 보통","④ 대체로 그렇다","12월","4분기","기타","여성","21-30세","교육","자가격리포함","인천공항T1","1회",NA
"7855",28427,1,"1회",364,365,NA,"91일 이상","포함된 일정이다",351,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,"고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천","강원",NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,"인천","강원도",NA,"경상도",NA,"제주",10188.9,NA,"10000$ 초과",27.914794520548,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","21-30세","교육","자가격리포함","인천공항T1","1회",NA
"7856",28431,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,"드라마/영화 촬영지 방문",NA,"지역 축제 참여","유흥/오락",NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,"전남","제주","서울",NA,NA,NA,NA,"경상도","전라도","제주",6792.6,6792.6,"5000$ 초과- 10000$ 이하",56.1371900826446,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","21-30세","교육","자가격리포함","인천공항T1","1회","    개   별    여   행"
"7857",28432,3,"3회",364,365,NA,"91일 이상","포함된 일정이다",351,NA,"91일 이상","친구/친지 방문","기타","음식/미식 탐방",NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람","K-POP/한류스타 관련 공연장 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울","경기도",NA,NA,NA,"경상도",NA,"제주",6000,6000,"5000$ 초과- 10000$ 이하",16.4383561643836,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","21-30세","친구/친지방문","자가격리포함","인천공항T1","3회",NA
"7858",28438,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람","K-POP/한류스타 관련 공연장 방문",NA,NA,NA,"유흥/오락",NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,2264.2,2264.2,"2000$ 초과- 3000$ 이하",18.7123966942149,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","남성","21-30세","교육","자가격리포함","인천공항T2","1회","    개   별    여   행"
"7859",28439,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,NA,"서울",NA,NA,NA,NA,"경상도",NA,NA,11321,NA,"10000$ 초과",93.5619834710744,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","남성","21-30세","교육","자가격리포함","인천공항T2","1회","    개   별    여   행"
"7860",28440,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,"스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,NA,"서울",NA,NA,NA,NA,"경상도",NA,NA,11321,NA,"10000$ 초과",93.5619834710744,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","여성","21-30세","교육","자가격리포함","인천공항T2","1회","    개   별    여   행"
"7861",28447,2,"2회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,"유흥/오락",NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,NA,"서울",NA,"인천",NA,NA,"경상도",NA,NA,11321,NA,"10000$ 초과",93.5619834710744,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","여성","15-20세","교육","자가격리포함","인천공항T2","2회","    개   별    여   행"
"7862",28448,2,"2회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,16981.5,NA,"10000$ 초과",140.342975206612,NA,NA,"② 대체로 불만족","⑤ 매우 그렇다","④ 대체로 그렇다","12월","4분기","프랑스","여성","15-20세","교육","자가격리포함","인천공항T2","2회","    개   별    여   행"
"7863",28449,3,"3회",270,271,NA,"91일 이상","포함된 일정이다",257,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,"유흥/오락",NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,9056.8,9056.8,"5000$ 초과- 10000$ 이하",33.419926199262,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","여성","21-30세","교육","자가격리포함","인천공항T2","3회","    개   별    여   행"
"7864",28451,9,"4회 이상",119,120,NA,"91일 이상","포함된 일정이다",106,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광",NA,"자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,"강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,"강원도",NA,NA,NA,NA,6280,6280,"5000$ 초과- 10000$ 이하",52.3333333333333,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"7865",28452,8,"4회 이상",89,90,NA,"61~90일","포함된 일정이다",76,NA,"61~90일","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,"박물관, 전시관 관람",NA,NA,"연극, 뮤지컬, 발레 등 공연 관람 및 지역 축제 참여","지역 축제 참여",NA,NA,"스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,7850,7850,"5000$ 초과- 10000$ 이하",87.2222222222222,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"7866",28454,4,"4회 이상",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,NA,NA,NA,NA,"전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,"대구",NA,"부산","광주",NA,NA,"제주","서울",NA,NA,NA,NA,"경상도","전라도","제주",18840,NA,"10000$ 초과",62.8,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"7867",28460,10,"4회 이상",359,360,NA,"91일 이상","포함된 일정이다",346,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,"연극, 뮤지컬, 발레 등 공연 관람 및 지역 축제 참여",NA,"유흥/오락","뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,"강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,"강원도",NA,NA,NA,NA,15700,NA,"10000$ 초과",43.6111111111111,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"7868",28462,10,"4회 이상",300,301,NA,"91일 이상","포함된 일정이다",287,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,5000,5000,"3000$ 초과- 5000$ 이하",16.6112956810631,NA,NA,"③ 보통","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","미국","남성","31-40세","사업또는전문활동","자가격리포함","인천공항T2","4회이상",NA
"7869",28464,4,"4회 이상",149,150,NA,"91일 이상","포함된 일정이다",136,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,7850,7850,"5000$ 초과- 10000$ 이하",52.3333333333333,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","중국","여성","21-30세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"7870",28469,2,"2회",150,151,NA,"91일 이상","포함된 일정이다",137,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람","K-POP/한류스타 관련 공연장 방문","드라마/영화 촬영지 방문",NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,7924.7,7924.7,"5000$ 초과- 10000$ 이하",52.4814569536424,NA,NA,"④ 대체로 만족","② 별로 그렇지 않다","④ 대체로 그렇다","12월","4분기","프랑스","여성","15-20세","교육","자가격리포함","인천공항T2","2회","    개   별    여   행"
"7871",28476,8,"4회 이상",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,9420,9420,"5000$ 초과- 10000$ 이하",31.4,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"7872",28477,2,"2회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,"스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울","경기도",NA,NA,NA,"경상도",NA,"제주",9056.8,9056.8,"5000$ 초과- 10000$ 이하",74.8495867768595,NA,NA,"④ 대체로 만족","② 별로 그렇지 않다","④ 대체로 그렇다","12월","4분기","프랑스","여성","21-30세","교육","자가격리포함","인천공항T2","2회","    개   별    여   행"
"7873",28479,5,"4회 이상",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,10990,NA,"10000$ 초과",36.6333333333333,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"7874",28480,10,"4회 이상",269,270,NA,"91일 이상","포함된 일정이다",256,NA,"91일 이상","교육",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"제주",NA,NA,NA,NA,NA,NA,NA,"제주",785,785,"1000$ 이하",2.90740740740741,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","제주공항","4회이상",NA
"7875",28481,1,"1회",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락","뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울","경기도",NA,NA,NA,"경상도",NA,"제주",7358.65,7358.65,"5000$ 초과- 10000$ 이하",60.8152892561984,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","기타","여성","15-20세","교육","자가격리포함","인천공항T2","1회","    개   별    여   행"
"7876",28482,1,"1회",130,131,NA,"91일 이상","포함된 일정이다",117,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험","박물관, 전시관 관람","K-POP/한류스타 관련 공연장 방문","드라마/영화 촬영지 방문","연극, 뮤지컬, 발레 등 공연 관람 및 지역 축제 참여",NA,"유흥/오락","뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울","경기도",NA,NA,NA,"경상도",NA,"제주",9056.8,9056.8,"5000$ 초과- 10000$ 이하",69.1358778625954,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","12월","4분기","프랑스","여성","15-20세","교육","자가격리포함","인천공항T2","1회","    개   별    여   행"
"7877",28483,6,"4회 이상",269,270,NA,"91일 이상","포함된 일정이다",256,NA,"91일 이상","교육",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"제주",NA,NA,NA,NA,NA,NA,NA,"제주",9420,9420,"5000$ 초과- 10000$ 이하",34.8888888888889,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","제주공항","4회이상",NA
"7878",28484,3,"3회",359,360,NA,"91일 이상","포함된 일정이다",346,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,NA,NA,"유흥/오락",NA,"스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"광주",NA,NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,12560,NA,"10000$ 초과",34.8888888888889,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","3회",NA
"7879",28485,2,"2회",150,151,NA,"91일 이상","포함된 일정이다",137,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,"뷰티/의료관광","스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,"서울",NA,"인천",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"제주","서울",NA,"인천",NA,NA,NA,NA,"제주",8490.75,8490.75,"5000$ 초과- 10000$ 이하",56.2301324503311,NA,NA,"④ 대체로 만족","③ 보통","④ 대체로 그렇다","12월","4분기","프랑스","여성","21-30세","교육","자가격리포함","인천공항T2","2회","    개   별    여   행"
"7880",28486,2,"2회",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"광주",NA,NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,10048,NA,"10000$ 초과",33.4933333333333,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","12월","4분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","2회","    개   별    여   행"
